"Время","Rambler, Визиты","Rambler, Доля","Mail.ru, Визиты","Mail.ru, Доля","Google, Визиты","Google, Доля","Яндекс, Визиты","Яндекс, Доля","Остальные, Визиты","Остальные, Доля"
"2017-02-20 - 2017-02-20","1416814","0.008991509948358857","8638228","0.05482068429461597","41186409","0.2613808208139366","102666704","0.6515524905747783","3664267","0.023254494368310216"
"2017-02-21 - 2017-02-21","1385735","0.009170712070434267","8369628","0.055389701872756776","39590552","0.2620079258310972","98310505","0.6506130933071534","3447986","0.022818566918558283"
"2017-02-22 - 2017-02-22","1277215","0.00968400034350047","7505374","0.05690666363462651","35116129","0.2662547850584332","85044838","0.6448203633726051","2945638","0.022334187590834772"
"2017-02-23 - 2017-02-23","1078543","0.010931460095984225","5821481","0.05900301355720665","26635093","0.26995720734576995","63114233","0.6396877264310747","2014780","0.020420592569964383"
"2017-02-24 - 2017-02-24","1124667","0.01045545238603269","6353447","0.05906473880329221","28765955","0.26742233286942624","69050523","0.641927304221743","2272920","0.02113017171950579"
"2017-02-25 - 2017-02-25","1132704","0.010414461845594816","6403473","0.05887568617908701","28861949","0.26536647407443026","70078811","0.6443281769501568","2285668","0.021015200950731183"
"2017-02-26 - 2017-02-26","1195583","0.01005916938719352","6976361","0.058696382438702094","31228161","0.262741575574051","77035531","0.6481469334721197","2419406","0.020355939127933674"
"2017-02-27 - 2017-02-27","1412721","0.009043099975959678","8749118","0.056004794135196115","40785581","0.2610763813665979","101780001","0.6515134443363383","3493455","0.022362280185908065"
"2017-02-28 - 2017-02-28","1381415","0.009157254564245895","8459304","0.0560758354038023","39331438","0.2607239606807907","98320399","0.6517555712810615","3362156","0.02228737807009966"
"2017-03-01 - 2017-03-01","1375868","0.009325699443725594","8257770","0.05597156202151217","38385944","0.2601817736931754","96213745","0.6521413887271571","3301773","0.022379576114429714"
"2017-03-02 - 2017-03-02","1400630","0.009453219374197727","8332315","0.05623698020884769","38612598","0.2606065552656365","96483300","0.6511911074634498","3335496","0.022512137687868333"
"2017-03-03 - 2017-03-03","1398002","0.010051758212132706","7895253","0.056767568415220716","36480600","0.26229874537627873","90148431","0.6481752040520177","3158059","0.022706723944350297"
"2017-03-04 - 2017-03-04","1222164","0.011344128970227942","6376658","0.059188153759262875","28557046","0.26506656457949335","69231766","0.642609406217694","2347742","0.021791746473321816"
"2017-03-05 - 2017-03-05","1268013","0.010560623436848039","7031936","0.05856535234892342","31591300","0.26310757317196065","77676400","0.646926498647871","2502251","0.020839952394396934"
"2017-03-06 - 2017-03-06","1449203","0.009662653475567317","8389303","0.05593621307058936","39050624","0.2603725273247933","97648325","0.6510764378382993","3442362","0.02295216829075075"
"2017-03-07 - 2017-03-07","1344132","0.010576655576826133","7179836","0.05649642480805236","33808766","0.2660331525917914","81856306","0.6441078371419521","2895745","0.022785929881378012"
"2017-03-08 - 2017-03-08","1199993","0.011617747692454971","6152704","0.0595674830589499","27332231","0.26461734662610215","66511584","0.6439327575556899","2093130","0.020264665066803116"
"2017-03-09 - 2017-03-09","1458380","0.009757520484232828","8419371","0.056331124259010566","39110287","0.2616735189365768","97085563","0.6495662102440904","3388550","0.022671626076089323"
"2017-03-10 - 2017-03-10","1412438","0.010062087622410757","7947916","0.05662027445279752","36850938","0.2625229334838246","90981713","0.6481459492331897","3179257","0.022648755207777444"
"2017-03-11 - 2017-03-11","1231222","0.011427675093946908","6343844","0.058880842024171536","28563681","0.26511584909556885","69275723","0.642987580097062","2325905","0.021588053689250663"
"2017-03-12 - 2017-03-12","1272185","0.010543263863521583","7032414","0.058281300596629636","31753920","0.2631613776778969","78139876","0.6475861065260614","2464904","0.02042795133589046"
"2017-03-13 - 2017-03-13","1452588","0.0093133608073549","8697348","0.05576360261211474","40740969","0.26121332679208487","101579529","0.6512836428623743","3497753","0.022426066926071277"
"2017-03-14 - 2017-03-14","1427186","0.009347794593769956","8532242","0.05588454878364625","40002496","0.26200867710733167","99290235","0.6503319973340185","3424067","0.022426982181233637"
"2017-03-15 - 2017-03-15","1434547","0.00956072478169705","8402473","0.05599937251176877","39490280","0.26318809954093897","97378040","0.6489885937658972","3340502","0.022263209399697993"
"2017-03-16 - 2017-03-16","1470941","0.009829650601580035","8347520","0.055782798215361036","39154844","0.26165457069955383","97378074","0.6507347634438126","3291885","0.02199821703969248"
"2017-03-17 - 2017-03-17","1431493","0.01039676485666833","7789901","0.05657713237418937","36189776","0.26284207557249595","89183037","0.6477258812250924","3092181","0.022458145971553843"
"2017-03-18 - 2017-03-18","1256256","0.011809800815934184","6314641","0.05936262388727413","28174216","0.26485993229493504","68336732","0.6424193741815966","2292176","0.021548268820260164"
"2017-03-19 - 2017-03-19","1318502","0.01086366294243673","7122873","0.05868818663436471","31859568","0.2625036657082379","78564091","0.6473208262125708","2503054","0.020623658502389855"
"2017-03-20 - 2017-03-20","1546367","0.009787320976623323","8872746","0.05615769933402012","41099472","0.2601282389198314","102944410","0.6515594185721189","3533969","0.022367322197406274"
"2017-03-21 - 2017-03-21","1530740","0.009943098279401126","8678897","0.05637477679279276","40170537","0.260932357766387","100157029","0.6505815375046243","3412799","0.02216822965679468"
"2017-03-22 - 2017-03-22","1505277","0.010037381800071663","8481910","0.056558473333377074","39242569","0.26167452759103904","97371495","0.6492857273171443","3365845","0.022443889958367932"
"2017-03-23 - 2017-03-23","1476051","0.010118528709819058","8235395","0.05645474359910349","38491812","0.2638665634283352","94417068","0.6472417370774708","3255724","0.02231842718527133"
"2017-03-24 - 2017-03-24","1370680","0.010135571139189675","7668999","0.05670884884208894","35768580","0.2644927971063975","87399347","0.6462794372408027","3027003","0.022383345671521112"
"2017-03-25 - 2017-03-25","1196692","0.011430964811783852","6246526","0.05966766628496968","27909877","0.26659894265877554","67065871","0.6406223251033976","2269660","0.021680101141073337"
"2017-03-26 - 2017-03-26","1232781","0.010837401839146337","6670047","0.05863651339937306","30484855","0.2679929554747432","72967804","0.6414613895477538","2396962","0.021071739738983554"
"2017-03-27 - 2017-03-27","1471571","0.00945127485990855","8672671","0.055700878442533824","40995860","0.2632989784239636","101086973","0.6492386480700927","3473719","0.02231022020350134"
"2017-03-28 - 2017-03-28","1425646","0.009273905329869148","8618756","0.05606547993347697","40493464","0.26341220163663664","99777616","0.6490588581064565","3411125","0.022189554993560744"
"2017-03-29 - 2017-03-29","1365173","0.009152836165155857","8379060","0.056177615143290144","39312214","0.26356971170067556","96613676","0.6477487818331088","3482880","0.023351055157769765"
"2017-03-30 - 2017-03-30","1378742","0.00930963712690919","8349431","0.05637760569139587","39062482","0.2637603936751197","95841753","0.6471493158523206","3465953","0.023403047654254595"
"2017-03-31 - 2017-03-31","1295887","0.009430643510807274","7905019","0.057527713554621815","36271705","0.26396245921455014","88746052","0.6458374683931275","3193699","0.02324171532689322"
"2017-04-01 - 2017-04-01","1143417","0.011089492278432665","6162527","0.059767604978877176","27390165","0.26564501251292977","66072888","0.6408115160870849","2339150","0.02268637414267565"
"2017-04-02 - 2017-04-02","1201338","0.010304060081242796","6877046","0.0589854771641873","30830005","0.2644336763050996","75076381","0.643941622179832","2604030","0.02233516426963825"
"2017-04-03 - 2017-04-03","1395253","0.009019915801974133","8620129","0.055726694572350306","41315769","0.2670947546242961","99766043","0.6449592351753631","3588618","0.023199399826016365"
"2017-04-04 - 2017-04-04","1385606","0.009239530640544159","8468906","0.05647255892287437","39582136","0.2639425337290586","97031693","0.6470290259838469","3496636","0.023316350723675973"
"2017-04-05 - 2017-04-05","1390221","0.009396427037920546","8393093","0.05672845252444156","38827583","0.2624334913069966","95861316","0.6479213459968203","3479875","0.023520283133821"
"2017-04-06 - 2017-04-06","1368545","0.009483271746873197","8202485","0.05683875521422474","38028617","0.2635176111627764","93365084","0.6469691995817769","3346751","0.02319116229434883"
"2017-04-07 - 2017-04-07","1331650","0.009914180267708702","7708609","0.05739086039070455","35404280","0.2635860880625043","86730616","0.6457124332620587","3142556","0.023396438017023683"
"2017-04-08 - 2017-04-08","1150144","0.011455954590536459","6039727","0.06015841342582928","26914769","0.26808327607567256","64014241","0.6376108018158223","2278165","0.02269155409213932"
"2017-04-09 - 2017-04-09","1191128","0.010448377029142298","6785907","0.059524849403838974","30194165","0.2648582016375505","73374297","0.6436271494786996","2455749","0.021541422450768653"
"2017-04-10 - 2017-04-10","1382809","0.009184063317713709","8510756","0.05652503128458945","39599916","0.2630067752814338","97564014","0.6479810892945496","3508649","0.023303040821713545"
"2017-04-11 - 2017-04-11","1319673","0.009030294023069128","8333273","0.057023145403826046","38600750","0.26413825395456725","94503161","0.646668780780875","3381574","0.023139525837662784"
"2017-04-12 - 2017-04-12","1355911","0.009331045443873419","8128476","0.05593816920537884","38301484","0.26358137648547036","94136072","0.647821255037934","3389856","0.023328153827343368"
"2017-04-13 - 2017-04-13","1352081","0.009638484321944842","7845664","0.055928830786947714","37166742","0.2649479284634344","90663385","0.6463056687409625","3251549","0.023179087686710655"
"2017-04-14 - 2017-04-14","1314890","0.009908690298707272","7652608","0.057668187186311906","35058816","0.2641946854743464","85615973","0.6451810882123096","3058399","0.02304734882832482"
"2017-04-15 - 2017-04-15","1123242","0.011543432983355605","6028605","0.06195530241980134","25942377","0.2666069202615694","62077481","0.6379633611448208","2134010","0.021930983190452894"
"2017-04-16 - 2017-04-16","1136635","0.01084659774005699","6329623","0.06040186561843753","27839876","0.265668342172348","67253206","0.6417789987209501","2232506","0.02130419574820736"
"2017-04-17 - 2017-04-17","1399141","0.00916060666960488","8710711","0.057031705370366954","39582336","0.2591577340383431","99499790","0.6514557431297382","3542557","0.023194210791946956"
"2017-04-18 - 2017-04-18","1377728","0.009065387242810972","8644864","0.056882809829977926","39356035","0.25896091072883914","99110764","0.6521442952388635","3487349","0.022946596959508413"
"2017-04-19 - 2017-04-19","1349102","0.008885120027051926","8691695","0.05724307970303735","39195448","0.2581393104406282","99116366","0.6527755562998265","3485743","0.022956933529455936"
"2017-04-20 - 2017-04-20","1316482","0.008983795522551572","8357255","0.05703068484781543","37934374","0.2588676938173077","95640755","0.6526614010236768","3290756","0.02245642478864863"
"2017-04-21 - 2017-04-21","1258278","0.009334280086087261","7800684","0.05786779179089161","35115518","0.2604973466754078","87621574","0.6500028716228221","3005772","0.022297709824791245"
"2017-04-22 - 2017-04-22","1079469","0.010514148544572133","6291722","0.061282074528451004","26733229","0.2603846342804319","66391889","0.6466644091685307","2171919","0.02115473347801425"
"2017-04-23 - 2017-04-23","1115947","0.009527671674706221","6962436","0.0594435078584869","30507533","0.2604655579783496","76205615","0.6506241600085555","2335406","0.019939102479901785"
"2017-04-24 - 2017-04-24","1340705","0.008764001988565357","8685630","0.05677675446272143","39703117","0.25953375003467805","99907954","0.6530843903241177","3341222","0.02184110318991748"
"2017-04-25 - 2017-04-25","1295650","0.008993955061212242","8085570","0.05612723592350238","37678525","0.26155131449292784","93867431","0.6515953043842402","3130693","0.021732190138117346"
"2017-04-26 - 2017-04-26","1290942","0.009073188136636882","8133510","0.05716512937158869","37117709","0.2608761330547306","92669286","0.6513118841635103","3069522","0.021573665273533528"
"2017-04-27 - 2017-04-27","1215952","0.008774957666554856","7990996","0.057667285890897986","36382528","0.26255571190494914","89994944","0.6494514781866184","2986277","0.021550566350979673"
"2017-04-28 - 2017-04-28","1195149","0.009748386602535119","7188314","0.05863240808670353","32682676","0.266580452189138","78888305","0.6434626105688114","2645228","0.02157614255281205"
"2017-04-29 - 2017-04-29","975559","0.011507438610761174","5449547","0.06428142998932686","22932622","0.27050720648242815","53681009","0.6332071311229952","1737644","0.020496793794488585"
"2017-04-30 - 2017-04-30","973073","0.011408214376742025","5445646","0.06384423058480475","23302030","0.2731907612823231","53862532","0.6314791510299098","1712539","0.020077642726220347"
"2017-05-01 - 2017-05-01","1035193","0.010982011953839592","6018756","0.06385094406477224","25551847","0.2710708913185081","59797974","0.6343764547126857","1858830","0.019719697950194456"
"2017-05-02 - 2017-05-02","1262610","0.009018824199929448","8108656","0.057920136037021036","37110336","0.2650791585559381","90528778","0.6466471307976657","2986805","0.021334750409445734"
"2017-05-03 - 2017-05-03","1256291","0.00894693143335412","7984807","0.05686542428272272","37205219","0.26496452124223124","90988138","0.6479904989644616","2981397","0.021232624077230255"
"2017-05-04 - 2017-05-04","1219510","0.008844397842976753","7806330","0.0566147782417239","36541159","0.2650118062496171","89384236","0.6482519569946331","2933788","0.021277060671049095"
"2017-05-05 - 2017-05-05","1142162","0.00942889965727839","6944413","0.05732827160744238","32603388","0.26915102580834804","77873121","0.642866637051573","2571093","0.0212251658753582"
"2017-05-06 - 2017-05-06","981981","0.011275338095315356","5441752","0.062483483520412844","23651761","0.27157511380015903","55247127","0.6343605789926948","1768426","0.020305485591417913"
"2017-05-07 - 2017-05-07","990240","0.011024926605980064","5532773","0.06159962862795699","24338433","0.27097414518658425","57167982","0.6364848983700814","1788857","0.019916401209397395"
"2017-05-08 - 2017-05-08","1032878","0.01059892269183892","5885385","0.06039313512990729","26544719","0.27238979294513743","62034280","0.6365674725997544","1953963","0.02005067663336197"
"2017-05-09 - 2017-05-09","1038436","0.010462877513382653","5912883","0.05957591086977201","26790372","0.26992937530474315","63611579","0.6409255452525376","1896291","0.019106291059564486"
"2017-05-10 - 2017-05-10","1281974","0.008646802176046298","8271254","0.05578888268079668","38951860","0.2627268788673177","96663615","0.6519876039034345","3091194","0.02084983237240479"
"2017-05-11 - 2017-05-11","1260464","0.00855646360823607","8213240","0.05575430092863329","38569007","0.26181969877862615","96154494","0.6527298111483973","3114121","0.021139725536107115"
"2017-05-12 - 2017-05-12","1176766","0.008843726994316178","7558195","0.0568019582056293","35115260","0.2639010413067943","86360037","0.6490199329748174","2851968","0.021433340518442853"
"2017-05-13 - 2017-05-13","965924","0.01008319425485788","5763519","0.06016485941809525","25802636","0.26935140971276117","61328238","0.64019999198918","1935120","0.020200544625105687"
"2017-05-14 - 2017-05-14","1003905","0.009347369780656154","6352037","0.05914388184082138","28791155","0.26807474033617457","69183446","0.6441677772917328","2069188","0.019266230750615194"
"2017-05-15 - 2017-05-15","1227614","0.008502267394354385","4464170","0.03091816078494952","39002000","0.2701219055131415","96585565","0.6689368971556174","3107312","0.021520769151937104"
"2017-05-16 - 2017-05-16","1219848","0.008574757900028401","2700046","0.01897961120478952","38807211","0.27279008458457044","96473345","0.6781464388849393","3059893","0.02150910742567238"
"2017-05-17 - 2017-05-17","1243221","0.008531529931593753","8029354","0.05510096272695043","38114049","0.2615553870612956","95312458","0.6540760558909257","3021675","0.020736064389234542"
"2017-05-18 - 2017-05-18","1211103","0.008720976954384025","7683158","0.05532530582030699","36881334","0.2655771341173624","90259714","0.6499471025200111","2837091","0.020429480587935398"
"2017-05-19 - 2017-05-19","1126497","0.00903138770347434","7053862","0.056552447568706275","33646724","0.26975358957528955","80357831","0.6442473675218569","2546416","0.020415207630673064"
"2017-05-20 - 2017-05-20","931565","0.010800879226456396","5303934","0.06149560208798718","24004836","0.2783201757117245","54329553","0.6299151861441357","1679109","0.019468156829696236"
"2017-05-21 - 2017-05-21","1006892","0.0095658184986045","6137647","0.058309746438053346","28575995","0.2714817295072656","67571651","0.6419538035033024","1967182","0.018688902052774077"
"2017-05-22 - 2017-05-22","1243628","0.008474724689066177","7969916","0.05431113154012578","39017309","0.2658841324602083","95476711","0.6506277117775864","3037970","0.020702299533013387"
"2017-05-23 - 2017-05-23","1206583","0.008526785111076475","7799710","0.05511966528511862","37796470","0.2671033635044159","91786492","0.6486447209877313","2915777","0.02060546511165766"
"2017-05-24 - 2017-05-24","1185941","0.008725836535363296","7660745","0.05636571179266228","36585580","0.2691869078069286","87686373","0.64517286878259","2792800","0.020548675082455715"
"2017-05-25 - 2017-05-25","1176684","0.008856289059657872","7592994","0.05714852049679257","35667310","0.2684493095346124","85733824","0.6452739457100065","2693415","0.02027193519893056"
"2017-05-26 - 2017-05-26","1102051","0.00907636818209442","7036687","0.057953363314544835","32831434","0.27039600066615155","78002397","0.642418975399412","2447252","0.020155292437797286"
"2017-05-27 - 2017-05-27","917691","0.010633220455402229","5463805","0.06330872057187983","23785446","0.27560027389182756","54476991","0.6312210265219591","1660212","0.019236758558931324"
"2017-05-28 - 2017-05-28","976457","0.009814440903719341","5988805","0.060193918171920435","27182626","0.2732145670366487","63500197","0.6382451360695209","1843777","0.018531937818190597"
"2017-05-29 - 2017-05-29","1201059","0.00836843817080084","8117643","0.0565600803442081","38696674","0.26962099595826383","92662347","0.6456294999919178","2844757","0.0198209855348096"
"2017-05-30 - 2017-05-30","1179960","0.008477816204902084","7866210","0.05651740958097125","37836074","0.2718458941718994","89533600","0.6432840138337074","2766225","0.019874866208520008"
"2017-05-31 - 2017-05-31","1177908","0.008622115575515791","7761402","0.056812335999109786","37384898","0.27365202658855287","87574991","0.6410362217819687","2715532","0.019877300054852796"
"2017-06-01 - 2017-06-01","1174109","0.008883100630943469","7455161","0.05640442700199483","36091145","0.2730592073827662","84788422","0.6414941755534632","2664494","0.020159089430832305"
"2017-06-02 - 2017-06-02","1148331","0.009205439985185759","7122092","0.057093286234519154","33862742","0.271456086454889","80127657","0.6423325135932493","2484003","0.019912673732156824"
"2017-06-03 - 2017-06-03","969081","0.010681891605542934","5534915","0.06100972165989599","24990541","0.2754632998953405","57486282","0.6336541869355335","1741034","0.01919089990368693"
"2017-06-04 - 2017-06-04","1012432","0.01009427509677371","6054222","0.06036255508018269","27653778","0.27571712727087716","63700624","0.6351158620945858","1876587","0.018710180457580643"
"2017-06-05 - 2017-06-05","1223218","0.008647094523914219","7868336","0.05562233807703706","38065056","0.26908706157862955","91466782","0.6465911307324252","2836609","0.020052375087993957"
"2017-06-06 - 2017-06-06","986660","0.007237063016367171","7620018","0.05589215175628093","36881987","0.2705260820220084","88061836","0.6459257053787436","2783810","0.02041899782659994"
"2017-06-07 - 2017-06-07","690177","0.005232776389265788","7581095","0.057478262707654576","35884221","0.27206659218721513","85095611","0.6451769677502236","2643888","0.02004540096564091"
"2017-06-08 - 2017-06-08","676377","0.005161810085817782","7561442","0.05770558073223392","35663209","0.2721658363735424","84498314","0.6448537567655285","2635506","0.020113016042877387"
"2017-06-09 - 2017-06-09","639779","0.005458277957109546","6977860","0.05953164987565459","31497843","0.2687240158607851","75753360","0.6462901956222133","2343767","0.01999586068423748"
"2017-06-10 - 2017-06-10","455048","0.005539890276698069","5395629","0.0656879991424424","22781493","0.27734870070710155","51885660","0.6316715232987772","1622425","0.019751886574980806"
"2017-06-11 - 2017-06-11","448461","0.0055413001398753195","5298829","0.06547370201394413","22218212","0.27453397567097143","51408001","0.6352105604099589","1557143","0.01924046176525021"
"2017-06-12 - 2017-06-12","511529","0.0055049398249485335","5864480","0.06311198290735066","25666546","0.27621658057367904","59114032","0.6361695797698312","1765228","0.018996916924190515"
"2017-06-13 - 2017-06-13","736362","0.005398033239012667","7803382","0.057204086322641776","36175578","0.2651915396021188","88906991","0.6517485864270562","2790704","0.020457754409170498"
"2017-06-14 - 2017-06-14","713115","0.0053112767622929356","7706224","0.05739591574461919","36282977","0.2702354215055202","86924010","0.6474095684403199","2638001","0.019647817547247676"
"2017-06-15 - 2017-06-15","680287","0.005283208983208091","7624445","0.05921256222149771","34314794","0.26649374149106936","83640699","0.6495659807090302","2503752","0.01944450659519471"
"2017-06-16 - 2017-06-16","632646","0.005328477915060753","7240958","0.060987163100505636","32245139","0.2715855486789835","76298689","0.6426277559402713","2311783","0.01947105436517878"
"2017-06-17 - 2017-06-17","446971","0.005514265584236162","5409892","0.06674164827256027","22725388","0.28036231642950765","50971403","0.628832414951153","1503559","0.01854935476254285"
"2017-06-18 - 2017-06-18","469750","0.0054493185590890406","5489053","0.06367556867423815","23802937","0.27612514391682214","54921710","0.6371173892494011","1519989","0.01763257960044958"
"2017-06-19 - 2017-06-19","714692","0.005363906114155886","7867523","0.059047330490563855","36167442","0.27144387131404635","85875468","0.644512528279592","2615835","0.019632363801641777"
"2017-06-20 - 2017-06-20","685308","0.005340056609237975","7491836","0.058377880233598606","34615372","0.26972988208197063","83060083","0.6472207316826956","2480872","0.019331449392497146"
"2017-06-21 - 2017-06-21","679304","0.005334324314548858","7427271","0.058323625778802436","34299855","0.26934413828271325","82479316","0.6476797145109682","2460092","0.019318197112967287"
"2017-06-22 - 2017-06-22","669382","0.005339562298868619","7374388","0.05882441437330128","33190281","0.2647540165652131","81733390","0.6519752963221679","2395269","0.01910671044044916"
"2017-06-23 - 2017-06-23","621041","0.005372513912205492","6987001","0.0604432880874108","31209144","0.2699846875295263","74559633","0.6450019653797989","2219159","0.019197545091058445"
"2017-06-24 - 2017-06-24","448240","0.005643554512180095","5461120","0.06875809480982724","21898062","0.2757070020705414","50030041","0.6299019802563474","1587658","0.019989368351103928"
"2017-06-25 - 2017-06-25","480166","0.005575896671620531","5478389","0.0636174385336374","23192123","0.2693170308674791","55270208","0.6418217217107718","1693694","0.0196679122164911"
"2017-06-26 - 2017-06-26","690789","0.005351651187703934","7641592","0.05920061683487851","34704944","0.26886466746980414","83362304","0.6458208993069323","2679972","0.020762165200681092"
"2017-06-27 - 2017-06-27","678524","0.005368681242166829","7537620","0.05963986403514324","33998879","0.26900911970984037","81563937","0.6453578334873593","2606640","0.020624501525490245"
"2017-06-28 - 2017-06-28","653908","0.00536850607846775","7437269","0.0610590845099001","32864821","0.2698162299685193","78394148","0.6436065318887372","2454317","0.02014964755437574"
"2017-06-29 - 2017-06-29","626496","0.005380905433259874","7077482","0.06078771667751901","31580075","0.27123780064079306","74812623","0.642557413897491","2332800","0.020036163350937008"
"2017-06-30 - 2017-06-30","592881","0.005501942046407181","6542846","0.06071768113764319","29064737","0.2697210714596462","69419771","0.6442162203154729","2138261","0.01984308504083056"
"2017-07-01 - 2017-07-01","449922","0.005915031305340192","5299924","0.0696770026269527","20401382","0.2682127417690264","48429511","0.6366927460033455","1483440","0.019502478295335312"
"2017-07-02 - 2017-07-02","477074","0.0057016161239830995","5407089","0.06462130786044021","22313077","0.26666848245529295","53853256","0.6436120868850316","1622973","0.019396506675252105"
"2017-07-03 - 2017-07-03","682680","0.005533369689131663","7655999","0.06205465636406857","32617038","0.26437295573102426","79891201","0.6475472403493954","2528175","0.020491777866380213"
"2017-07-04 - 2017-07-04","683574","0.005547345804477983","7410936","0.060141293739748504","32573065","0.26433722679145","80025591","0.6494243878273912","2532251","0.020549745836932323"
"2017-07-05 - 2017-07-05","673018","0.005558434494341968","7294974","0.060248960825606136","32154215","0.26556065037560345","78478734","0.6481533958049972","2479554","0.02047855849945113"
"2017-07-06 - 2017-07-06","680688","0.005632259962761888","7073655","0.05852999295843389","32060115","0.26527704633553384","78574369","0.650152893275596","2466390","0.020407807467674316"
"2017-07-07 - 2017-07-07","642981","0.005747288049038205","6815086","0.060916671442807144","29798152","0.26635089197507217","72376804","0.6469403305179788","2242525","0.020044818015103712"
"2017-07-08 - 2017-07-08","504870","0.006415456646719709","5270328","0.0669708257531503","21042208","0.2673864027873683","50332198","0.6395785731041901","1546275","0.01964874170857155"
"2017-07-09 - 2017-07-09","535728","0.006481972805643225","5379094","0.06508366377527147","21986158","0.26601872266630683","53129283","0.642831003026392","1618649","0.019584637726386526"
"2017-07-10 - 2017-07-10","729116","0.005962210521957711","7249942","0.059285052688437964","32591886","0.26651408779898705","79230610","0.6478935815468703","2487989","0.02034506744374701"
"2017-07-11 - 2017-07-11","703469","0.005892640670462789","7108589","0.059545425101894194","31910317","0.26729824876655567","77241290","0.6470152443007591","2417278","0.020248441160328243"
"2017-07-12 - 2017-07-12","719818","0.006068003232770539","7054560","0.0594693281993139","31584638","0.2662557556075108","76900942","0.6482682631708289","2365226","0.01993864978957588"
"2017-07-13 - 2017-07-13","708344","0.006087281467451249","6875219","0.059083430089573306","30990256","0.26632033449901443","75560437","0.649342195067111","2230332","0.01916675887685006"
"2017-07-14 - 2017-07-14","668660","0.006239779498551513","6482263","0.06049096965815068","28801070","0.2687648821857851","69189481","0.6456601337888007","2019364","0.01884423486871202"
"2017-07-15 - 2017-07-15","499617","0.006982247847585008","4898141","0.06845250352653708","19416393","0.27134798902382146","45414395","0.6346752847443649","1326777","0.01854197485769158"
"2017-07-16 - 2017-07-16","526600","0.006923477183757198","4976783","0.0654322893068946","20544572","0.2701099040867014","48600752","0.6389787268998137","1411340","0.018555602522833045"
"2017-07-17 - 2017-07-17","745976","0.00621401880930721","7067722","0.05887449119938761","32094845","0.26735172513834154","77857617","0.6485579917930829","2281111","0.01900177305988072"
"2017-07-18 - 2017-07-18","735481","0.00621214106875777","6980306","0.05895821316267351","31712435","0.2678548050239385","76727259","0.6480664445813206","2238643","0.018908396163309592"
"2017-07-19 - 2017-07-19","726400","0.006222836449380421","6946984","0.05951258982442538","31283250","0.26799359630379965","75582252","0.6474889766958373","2192448","0.018782000726557276"
"2017-07-20 - 2017-07-20","738257","0.006412930039996411","6918114","0.06009476522500936","30906029","0.26846775823473434","74441656","0.646643556362458","2116021","0.01838099013780194"
"2017-07-21 - 2017-07-21","704118","0.006579557950977127","6594004","0.06161698954859125","28820896","0.2693138869210628","68963371","0.6444210998571765","1933615","0.018068465722192357"
"2017-07-22 - 2017-07-22","526285","0.007253002822550042","4965262","0.06842881575705267","19560452","0.2695725957729265","46170921","0.6363050824795216","1338061","0.018440503167949176"
"2017-07-23 - 2017-07-23","563438","0.007180408558337216","5228954","0.06663736924515495","20930979","0.2667427130331581","50314284","0.6412011888445744","1431139","0.018238320318775383"
"2017-07-24 - 2017-07-24","773666","0.006370904118949522","7152477","0.05889847192456656","32250352","0.2655718364182631","78977795","0.6503581125072716","2283105","0.018800675030949076"
"2017-07-25 - 2017-07-25","762096","0.006419077804887244","6866461","0.05783568920873994","31757057","0.2674873240867805","77123882","0.6496087096283708","2214100","0.018649199271221537"
"2017-07-26 - 2017-07-26","744446","0.006499858167085328","6394952","0.05583518614556147","30849648","0.2693524265084473","74396127","0.6495625924250615","2147480","0.01874993675384434"
"2017-07-27 - 2017-07-27","737459","0.006577050361843053","6397357","0.05705502159671139","30303604","0.27026360740508776","72619695","0.6476609428818175","2067984","0.018443377754540448"
"2017-07-28 - 2017-07-28","703596","0.0068295696538092235","6053570","0.05875996732387606","27997581","0.2717630992468202","66384212","0.6443692115464529","1883052","0.018278152229041618"
"2017-07-29 - 2017-07-29","555651","0.007785767997618412","4624195","0.06479410537504131","19471617","0.27283581330814244","45417119","0.6363835422850443","1298944","0.018200771034153546"
"2017-07-30 - 2017-07-30","595820","0.007643185194485019","4904439","0.0629141948106054","20950810","0.2687572099031061","50097706","0.6426538967756423","1405636","0.01803151331616116"
"2017-07-31 - 2017-07-31","795984","0.00664921913250355","6855345","0.057265838426290655","32055608","0.26777518394544847","77820224","0.6500679942266576","2183738","0.018241764269099674"
"2017-08-01 - 2017-08-01","771537","0.006687724490683775","6571073","0.056958416553154166","31122343","0.2697701542357149","74774316","0.6481478197252077","2126877","0.018435884995239418"
"2017-08-02 - 2017-08-02","747621","0.006562839308617802","6469944","0.05679509110599609","30758026","0.27000309259409305","73853297","0.6483061880586892","2088422","0.018332788932603834"
"2017-08-03 - 2017-08-03","715572","0.006332361699007974","6379867","0.05645780639204008","30474080","0.2696764225046605","73378276","0.6493515460102353","2054594","0.018181863394056207"
"2017-08-04 - 2017-08-04","573402","0.00536812630979274","6102836","0.05713407783012665","28786009","0.2694914427693496","69426457","0.6499628365743306","1927337","0.01804351651640038"
"2017-08-05 - 2017-08-05","408671","0.005588208625598445","4564701","0.06241818357915743","19850689","0.2714403309602888","46974582","0.6423351897156429","1332306","0.01821808711931251"
"2017-08-06 - 2017-08-06","438178","0.005597673427778652","4766729","0.06089441336790506","21039102","0.26877210222723347","50633542","0.6468376609681781","1401042","0.017898150008904733"
